   1386851	         0	        83
   1387499	        98	        98
   1388429	        97	        97
   1393410	        97	        97
   1394395	        83	         0
   1394546	        98	        98
   1395801	        98	        98
   1400757	        98	        98
   1400953	        97	        97
   1402322	        99	        99
   1402573	        96	        96
   1403479	         2	        81
   1404871	         1	        80
   1408473	         1	        80
   1412291	         1	        80
   1416257	        82	         1
   1416278	        96	        96
   1416827	        98	        98
   1417081	        82	         3
   1417563	         1	        82
   1418409	        82	         0
   1418916	        98	        98
   1419054	        98	        98
   1421533	        83	         2
   1421825	        96	        96
   1423999	         0	        81
   1424467	         3	        80
   1425084	        96	        96
   1425245	        82	         1
   1426010	         0	        82
   1427347	        80	         1
   1428244	         1	        80
   1433188	        98	        98
   1433845	        97	        97
   1434469	        83	         0
   1434602	        97	        97
   1435047	        98	        98
   1436414	        82	         0
   1436750	        81	         3
   1438479	        96	        96
   1440178	        97	        97
   1440352	        83	         1
   1441166	        80	         3
   1442222	         0	        82
   1443505	        82	         0
   1444107	        97	        97
   1444530	         2	        81
   1444578	        83	         1
   1445232	        81	         3
   1446623	        81	         0
   1449561	         1	        80
   1450920	        99	        99
   1453497	         1	        80
   1453799	        81	         0
   1454318	        82	         1
   1456265	         1	        80
   1456463	        98	        98
   1456776	        98	        98
   1457396	         0	        81
   1457640	        98	        98
   1458289	        80	         3
   1458637	        96	        96
   1458670	        99	        99
   1459382	        99	        99
   1460605	        82	         1
   1460816	        96	        96
   1463050	        81	         0
   1464085	         2	        83
   1464396	        80	         2
   1465678	        97	        97
   1466873	        96	        96
   1468522	        80	         2
   1468617	        82	         1
   1468904	        98	        98
   1470310	         3	        80
   1470824	        81	         2
   1473672	        99	        99
   1474134	        97	        97
   1474401	        96	        96
   1475692	        98	        98
   1476318	         1	        83
   1477029	         0	        82
   1477227	         2	        83
   1479345	        83	         1
   1481491	        98	        98
   1481823	         2	        83
   1482510	         0	        82
   1482816	        99	        99
   1482902	        99	        99
   1482980	         1	        80
   1483902	        81	         3
   1484098	        98	        98
   1486290	        99	        99
   1490372	        98	        98
   1490646	         1	        80
   1490777	         2	        80
   1492941	        98	        98
   1493726	         3	        81
   1493814	        80	         3
   1494749	         2	        80
   1496025	        98	        98
   1496452	        81	         0
   1497191	         0	        83
   1497648	         2	        83
   1498669	        82	         3
   1500839	        99	        99
   1501685	        82	         3
   1502403	        82	         1
   1503678	         3	        82
   1503924	        83	         2
   1504427	        83	         1
   1505134	        96	        96
   1505157	        97	        97
   1506707	        82	         0
   1508812	         2	        83
   1509826	        96	        96
   1510293	        96	        96
   1510689	         1	        83
   1512069	        98	        98
   1513803	        82	         0
   1516458	         0	        81
   1517257	        99	        99
   1517593	        99	        99
   1519470	        97	        97
   1519757	        80	         3
   1521825	         0	        83
   1522351	        82	         1
   1523895	         0	        82
   1525139	        81	         3
   1525796	        83	         1
   1527687	        80	         2
   1528605	        96	        96
   1530801	        81	         0
   1532363	        97	        97
   1533591	        98	        98
   1533827	         2	        83
   1534094	        80	         1
   1535776	        99	        99
   1537139	        82	         1
   1537474	        97	        97
   1537740	        97	        97
   1538163	        80	         1
   1539224	        82	         1
   1539363	         1	        83
   1539415	        99	        99
   1540342	        83	         2
   1540951	         2	        81
   1541111	         0	        83
   1541812	        82	         0
   1543705	        97	        97
   1545899	        80	         2
   1546237	        81	         3
   1548126	        99	        99
   1548714	        81	         2
   1549827	         1	        80
   1551131	        81	         0
   1553576	        97	        97
   1553879	        96	        96
   1554566	         3	        81
   1554641	         3	        81
   1555958	         0	        83
   1556107	        82	         3
   1556305	        82	         3
   1558745	         2	        81
   1563934	         0	        82
   1564391	        82	         1
   1568474	        82	         0
   1571407	        99	        99
   1571689	        99	        99
   1571894	        97	        97
   1571937	        97	        97
   1572528	        96	        96
   1572666	        97	        97
   1572861	        81	         3
   1573456	        96	        96
   1573918	         1	        83
   1574487	        96	        96
   1577117	         3	        81
   1578936	         1	        80
   1583900	        98	        98
   1584413	         1	        82
   1586854	        83	         2
   1589314	        98	        98
   1589336	         0	        82
   1589511	        81	         0
   1590958	        99	        99
   1593603	        97	        97
   1594650	        99	        99
   1594696	        97	        97
   1596696	        98	        98
   1597223	         0	        82
   1597464	         0	        83
   1597852	        83	         1
   1600568	        82	         1
   1604835	         1	        80
   1607435	        98	        98
   1610120	        81	         2
   1612755	         3	        81
   1613452	        98	        98
   1614522	         1	        82
   1616713	        80	         3
   1616965	        98	        98
   1617374	        82	         1
   1618227	        81	         2
   1618506	        80	         1
   1620098	        82	         0
   1621015	        96	        96
   1621638	        83	         2
   1622942	         1	        80
   1622983	         1	        83
   1624810	        83	         1
   1626549	        83	         0
   1627505	         2	        83
   1629403	        99	        99
   1630525	        97	        97
   1632132	         1	        80
   1632266	        83	         1
   1633210	         0	        81
   1633661	        98	        98
   1633680	         2	        83
   1633910	        80	         3
   1634002	        99	        99
   1637611	        99	        99
   1638065	        96	        96
   1640942	        98	        98
   1641135	         1	        80
   1646997	        97	        97
   1647642	        82	         1
   1648456	        97	        97
   1649045	        81	         0
   1649337	         1	        83
   1651881	         1	        82
   1653615	        99	        99
   1654441	         3	        80
   1655100	        82	         3
   1656606	         3	        82
   1661164	         1	        80
   1662938	         1	        83
   1663397	         3	        80
   1665608	         1	        83
   1666538	         3	        82
   1667188	         2	        83
   1667762	        82	         3
   1667865	        96	        96
   1669028	        96	        96
   1670255	        83	         1
   1670563	         1	        80
   1671742	         0	        83
   1672275	        80	         1
   1673376	        97	        97
   1673968	        97	        97
   1674378	        96	        96
   1675092	        82	         1
   1676350	        98	        98
   1676500	        99	        99
   1677170	         3	        80
   1677645	        99	        99
   1677718	        81	         0
   1678216	        83	         0
   1678297	        96	        96
   1678483	         1	        80
   1678825	         1	        83
